TIGRcode-AffyID	0	2	4	6	8	10	12	14	16	19
AT1G01950-261656_at	152.3573102	98.55260894	148.0289833	132.4639746	162.5142864	198.9078519	202.5552182	177.6038184	190.2906232	187.2121172
AT1G02110-264176_at	309.207959	174.320379	358.2157511	469.5272776	440.0742055	495.3651593	533.5617492	481.4239514	397.3444845	465.0874635
AT1G02170-264178_at	764.7303206	1465.958892	592.7212041	528.7839801	635.0827016	592.4087519	576.2598363	552.2697097	527.1236023	550.5538397
AT1G02220-264148_at	90.50271389	48.76479983	76.73561356	98.08733933	123.5420352	75.67374859	54.83174606	59.88542613	68.19418304	81.06716649
AT1G02250-264149_at	218.3726938	244.6026368	117.182254	187.4184211	208.9324881	171.1847866	193.1342741	241.9159419	305.6782886	412.153486
AT1G02300-259441_at	173.7050295	80.58988853	218.4387735	116.9685007	133.4451118	129.0925656	120.0863589	102.9451147	85.27637659	88.09239995
AT1G02360-259443_at	95.78884884	2461.283218	271.8059978	71.65616724	80.90003307	69.57200533	79.59771611	91.14592626	89.82962478	92.3884357
AT1G02410-259446_at	295.0557514	727.1969873	366.5664846	365.8904456	330.1417002	345.3647912	364.5386735	313.8361439	343.7059853	354.2647642
AT1G02450-260904_at	243.5550552	103.7504256	135.1181493	540.2649784	457.2348529	372.1043239	297.5797281	340.8035797	322.9810878	320.0368682
AT1G02500-260913_at	1762.050472	3911.23833	3195.371414	1745.971656	1987.565757	1825.75706	1995.580282	1812.233529	1753.797347	2179.076307
AT1G02520;AT1G02530-260932_s_at	128.5995221	146.9174734	63.56797271	56.55050954	70.95128116	62.64808036	59.51652143	57.31616247	60.77111088	58.92819931
AT1G02670-260909_at	255.1382685	184.5208759	131.2061826	116.3483117	144.8019512	199.8814159	178.2552714	136.196965	135.5064543	140.6653997
AT1G02690-260910_at	572.4200515	502.9731778	704.3271324	756.9251771	1122.415843	1556.850258	1306.506511	1097.879603	985.1388192	1124.805743
AT1G02730-262109_at	203.8880857	213.9526521	167.85319	283.030911	659.263274	2158.947434	2270.943772	1604.554169	1075.314366	785.0460862
AT1G02850-262118_at	290.3712605	212.6673613	183.7525094	626.036045	660.8788586	422.3768389	222.2912314	165.0785075	200.4833145	172.1521417
AT1G02910-262104_at	107.5462007	254.1394104	98.97927648	97.49351201	108.1668518	117.4622009	98.95687559	121.2339633	95.05724204	98.31015089
AT1G02920;AT1G02930-262119_s_at	3533.93819	13971.80345	13242.09585	10256.88202	9529.806854	7518.513197	5484.382458	4240.656694	3839.944606	3329.273129
AT1G02970-262106_at	1005.97794	1551.446347	901.5207968	565.5541785	420.9787961	353.9057553	298.2398567	241.2344611	233.1381229	281.8190226
AT1G02980-262102_at	141.8453023	437.2405833	196.2901293	124.4809201	118.8744824	125.7932885	114.5739493	112.3779793	93.2274297	103.6105049
AT1G03220;AT1G03230-264365_s_at	1158.581109	1256.973966	460.9255587	442.4244826	617.2711954	727.6870205	713.2207968	602.0725217	501.8216823	515.8875953
AT1G03260-264353_at	384.7490739	294.2479794	259.953451	241.9533553	231.1765608	259.7086778	215.9697441	182.0317973	209.5398676	187.3318368
AT1G03290-264362_at	310.6066783	443.327373	216.1524144	207.2014096	272.0316668	240.1516441	211.8594923	217.053639	219.9419761	245.3876262
AT1G03310-264360_at	74.70098689	47.01232355	125.1529037	95.83422465	119.2390356	122.9939313	112.9859422	89.59030367	92.70128558	103.8122461
AT1G03370-264351_at	363.8493688	646.7731778	238.0080356	275.2948642	319.3446286	329.6716713	316.3787057	305.8768783	319.3446286	311.4851879
AT1G03430-264838_at	518.3384353	374.0739595	280.3943937	343.1306202	584.3627645	640.0618166	570.0924758	478.823361	494.4857475	507.9638794
AT1G03470-264821_at	83.35167662	83.57778188	83.69507305	88.60365006	101.4220494	147.5185159	150.1737326	138.4208639	118.0929451	115.4579743
AT1G03610-264836_at	712.6980523	471.7253621	231.6958901	206.2522513	231.6942459	224.5715732	186.1017113	207.4611026	205.4295109	222.267463
AT1G03620-264815_at	595.3368342	212.9340682	799.6292555	552.9275816	660.3171209	606.4778785	460.8029371	465.323459	432.863654	459.9144227
AT1G03630-264839_at	62.25053815	54.65776317	93.3869343	108.0216076	100.9112856	97.79052557	101.6791998	88.69967399	105.9832761	136.092438
AT1G03780-265085_at	61.46942459	70.96931052	80.05921322	85.75086996	142.9445219	539.6785087	424.6679787	282.4708908	207.2198873	158.3939731
AT1G03820-265083_at	2336.405975	917.0303206	970.8320547	2363.633725	2265.689723	2634.978386	3068.629623	3220.193614	4479.636779	6097.416426
AT1G03905-265093_at	74.46491369	122.575514	78.66004368	68.19162021	56.55331964	55.94812469	52.60167366	62.01062596	65.37827556	56.92523726
AT1G03950-265044_at	912.2244617	801.8830045	574.4350825	459.2801729	586.0741172	615.9153298	503.2544096	531.8328831	487.063654	472.531127
AT1G04020-265097_at	1181.870623	1036.428455	791.9882947	354.4972199	198.5721029	158.5798837	149.6543372	162.7145523	263.2223982	395.7742675
AT1G04030-265096_at	80.50681606	87.23305302	95.8589261	81.73755132	124.6531179	301.0637432	283.390644	202.932998	142.5928432	132.00897
AT1G04040-265042_at	1158.397198	753.6282258	586.2493683	682.2369783	831.5233177	810.355643	797.7320846	829.3128743	1099.015844	1676.497275
AT1G04200-264321_at	575.3507842	712.769999	368.5357977	302.4783652	426.7370418	479.8363575	339.002856	459.4243394	410.1065111	418.6012731
AT1G04250-263664_at	71.95546315	80.30489678	73.901613	65.24907493	98.91585251	135.5641176	221.219442	249.6663783	214.7509812	233.5727123
AT1G04430-263662_at	1492.672231	570.0850905	1154.076495	997.2433875	1029.289898	1300.983287	1293.213404	1408.076073	1563.107741	1841.851998
AT1G04550-264605_at	264.4733183	57.7628978	143.2651174	178.5295905	166.377841	156.2328264	136.5668099	138.8535755	127.5278086	185.9675099
AT1G04645-264610_at	40.2030871	70.41642574	48.10648496	38.57562724	33.22632607	36.70157711	34.69148536	36.21767946	32.68903029	35.51491841
AT1G04650-264604_at	422.0462555	394.5598081	408.6053287	256.1283013	316.3189559	314.1351148	246.5733724	194.4532266	205.1443089	200.8366317
AT1G04680-264611_at	2405.595427	1176.690316	553.9481985	1268.048681	1435.635083	2140.569862	2831.230321	3147.714942	3977.704383	5694.710232
AT1G04760-261178_at	100.1626092	115.8541216	101.1946655	124.586648	152.3892446	204.471195	208.2780982	157.7686103	151.6178383	136.908888
AT1G04770-261177_at	308.5966869	656.6541302	271.8142927	190.8014743	346.7992161	469.7018621	521.9134251	543.3005181	489.201468	595.556927
AT1G04820-261129_at	3640.05895	3043.85395	2419.926208	2409.729842	3537.123088	5031.332535	5267.736735	4572.798456	4053.258371	4345.548333
AT1G04940-261168_at	185.416697	281.9093988	373.0827018	361.2112737	357.3502119	371.8218622	344.8048149	340.3994075	376.0567409	392.9172017
AT1G04980-261167_at	613.7795701	667.9923617	780.9418216	593.2303206	526.3550402	467.8490124	357.5328928	449.6065111	552.680083	762.0874635
AT1G05000-265214_at	254.4848766	952.7925887	260.4696329	259.1902871	359.6984281	319.8326739	259.1902871	233.0321919	226.135131	355.1125665
AT1G05010-265194_at	586.4476323	1110.063974	405.3400418	571.111273	677.2254041	459.1068775	368.5503873	363.8493688	341.1037242	292.3030771
AT1G05060-265192_at	856.8922254	1326.539121	532.5883682	498.9911351	535.0905015	522.1899268	550.1916982	509.8869207	578.5374937	601.0439488
AT1G05340-264580_at	300.6182566	139.3270921	90.3040382	40.10527679	47.16947536	45.14429442	47.03234646	44.52862842	51.39590934	58.40882597
AT1G05440-261384_at	41.09945815	36.66743151	40.55056917	35.86605133	50.58963455	94.51742796	75.77908826	51.50968281	52.09330367	51.03435523
AT1G05480-263204_at	1754.184657	2848.499333	1742.428105	1545.449191	1609.599915	1622.965848	1491.522979	1463.246112	1409.898002	1375.424855
AT1G05500-263205_at	202.3838878	375.0783713	217.506206	200.9302343	189.7712051	182.3387215	168.9071877	155.6101345	156.476549	181.1636453
AT1G05570-263183_at	198.7839007	158.4367289	159.1478244	192.3560536	240.5462211	299.0351859	254.4419467	179.4296074	156.1433128	212.5736419
AT1G05575-263182_at	36.29763764	206.0633317	28.35748091	29.7425951	28.94775123	29.97201665	30.86737423	29.77963409	35.02752682	28.77323746
AT1G05805-261254_at	60.41849533	86.55998522	105.0161946	74.83952647	71.22646935	66.34778324	60.16347499	54.81473485	57.05259322	48.44950366
AT1G05950-260945_at	168.8735091	540.4919057	216.4915241	192.920075	185.7095151	183.0106885	186.0575614	206.8245199	188.1162298	178.9426535
AT1G06040-260956_at	693.34703	398.5249802	1083.474237	843.8377487	819.4162227	794.7207968	794.4254136	775.3279007	735.5637779	709.3613832
AT1G06440-262625_at	152.309926	79.90014239	80.21900941	97.7721148	138.7589421	129.3179738	96.85377754	89.27497317	105.7756532	111.9112162
AT1G06550-262619_at	158.1894847	599.4340994	453.7446698	216.8399773	150.1831994	142.4785203	145.9848141	136.6954472	170.3103916	161.6923533
AT1G06620-262616_at	79.4751663	119.3063042	107.0557985	64.83746195	71.10568687	64.3971124	58.56279447	63.79641989	63.56564102	60.87819988
AT1G06650-262638_at	201.2215342	300.5431709	267.6699787	166.8538588	212.6420967	164.234421	118.8373322	134.722863	159.4526048	187.4980794
AT1G06700-260835_at	1300.535083	1704.006511	1094.137426	740.3810693	913.1800303	942.9236936	889.5220888	871.7211048	871.7211048	862.9398444
AT1G06720-260824_at	291.4641721	296.8781433	591.1849895	585.5992355	629.4080811	587.9332218	572.6756097	503.8711558	538.7659302	589.9708071
AT1G06760-260830_at	2017.398107	5181.030321	2169.377726	2175.211416	2116.260333	1728.71976	1271.730321	976.001328	1026.038129	1307.606749
AT1G06770-260823_at	82.02600986	251.6900743	84.93490312	91.94618943	106.2035468	105.5340494	97.20698893	105.7588411	103.0412988	110.2079064
AT1G06840-260820_at	556.3473056	1330.115705	922.0160349	590.3160349	604.9328684	600.9540265	507.7264341	510.166134	427.5493683	366.7549441
AT1G06850-260819_at	199.3598018	156.2280564	416.8052017	234.3197858	234.5235792	233.6874092	208.7414441	167.3642532	173.7592963	161.1333525
AT1G06870-260829_s_at	668.7827016	1024.6344	434.328168	359.0694458	465.3499424	437.0219905	358.5566496	390.6778056	420.948117	526.6577728
AT1G06950-260815_at	344.3255616	324.7314099	508.440527	561.7116025	593.1145479	626.7437411	569.1153047	491.2840464	548.0534592	606.9242162
AT1G07000-256050_at	220.223265	345.0905681	130.4192352	113.1854709	153.6253567	136.9795075	124.2492188	128.4228216	137.6497809	147.2577848
AT1G07010;AT1G07020-256064_at	276.3788552	427.1556094	189.7239379	222.3777497	209.0167743	231.7983548	235.0188625	257.655906	293.7297268	260.9222356
AT1G07270-256040_at	410.011581	413.2435193	278.8977567	217.2992376	177.1971057	161.8950488	165.9795967	141.6531675	183.1752538	183.1752538
AT1G07430-261077_at	72.95497709	83.04281776	72.83008878	54.87334029	44.72389842	45.97720631	43.29979403	42.51633933	43.29979403	53.32762477
AT1G07500-261065_at	2237.63142	1377.12646	1576.32316	1392.659973	1727.650908	1518.971689	1680.198204	1232.225134	1251.415769	1042.538664
AT1G07600;AT1G07590-261438_at	1277.268416	7684.006226	4131.094669	2928.045038	2611.858892	1270.573962	785.5285404	602.8882529	715.426928	869.6065111
AT1G07610-261410_at	131.3534126	347.9288585	161.3426682	158.0027218	158.2722285	121.0880549	112.4783298	134.2138127	124.7095147	163.2220032
AT1G07630-261413_at	487.3748595	1414.097088	354.7636552	363.1126861	507.9827502	491.045724	374.0801033	351.9659088	338.8995051	312.5208342
AT1G07790-261411_at	1039.967241	1352.95943	965.6664298	925.7843685	784.4999644	682.2642047	598.9393946	452.4328028	547.9390357	715.8839799
AT1G07820-261408_s_at	2353.291165	4942.464771	3104.210111	2457.594285	2906.828524	2173.065167	1987.4002	1284.142053	1227.261107	1422.34403
AT1G07880-261460_at	70.91426743	80.5570619	95.29054899	95.23870885	103.4741746	282.555329	317.2732038	235.4586376	172.3056843	151.35156
AT1G08050-260648_at	360.1405433	1230.163654	285.8752617	323.171619	359.8156279	325.2032649	325.6445229	344.1719024	299.2863091	365.3047738
AT1G08250-261758_at	74.11230516	170.6752988	91.10971893	67.93540677	87.15837923	70.31845632	89.05792711	94.65241959	85.36798117	76.07551058
AT1G08280-261813_at	71.98526675	98.4324643	93.82012424	123.1143323	143.2957733	157.7000508	144.3444522	130.8400677	138.1904362	159.7987667
AT1G08315-261756_at	538.117496	456.1014713	364.2987183	324.6392856	351.3226784	326.5226416	336.0587905	295.3685502	298.2187878	253.195795
AT1G08430-257481_at	478.1802727	188.8896928	62.81588496	402.6561687	705.2157264	687.846549	396.7430167	263.4865285	328.8208073	638.9532055
AT1G08560-264802_at	78.33238866	119.2165362	108.3850079	97.44389976	255.5718045	1670.853223	1658.412836	1089.765526	772.4564369	495.2727356
AT1G08570-264779_at	167.9076723	201.0360801	130.0835408	121.9369596	126.8918989	97.11006364	101.4571885	90.37517903	92.09311235	102.6430408
AT1G08610-264806_at	186.924274	116.6654093	240.2451448	245.8588785	254.416201	250.4627151	260.8541926	230.2583124	232.5387351	275.2399661
AT1G08650-264783_at	69.10876943	160.5352259	66.64296012	58.15445922	64.5035659	76.87069075	85.76835827	61.64922467	63.3941423	71.81722415
AT1G08800-264800_at	74.3906418	59.81101475	63.95330365	42.95552266	52.1883634	46.00528517	39.47912409	37.01264173	39.1133522	53.01582349
AT1G08830-264809_at	502.9710449	612.8597293	377.7837179	270.5118969	322.3366676	339.3917835	349.9221303	294.7943661	383.4333889	510.4348251
AT1G08880-264651_at	2136.086864	4805.764205	2722.712376	2331.329599	2009.111509	1678.90496	1727.832314	1297.366194	1618.782702	1996.833351
AT1G08930-264624_at	139.0174125	737.8863915	103.5557352	121.3647912	155.0819229	159.290823	141.0834929	157.6408109	179.4278624	146.8384639
AT1G08940-264645_at	618.6849197	1006.057303	328.7895317	332.4755555	386.9089341	425.0728423	405.9331157	484.9949685	477.9827016	418.2207091
AT1G09070-264655_at	1895.783153	1174.881885	835.2028258	687.6589179	1009.216438	1059.310223	965.5666068	1190.412732	1062.85229	1192.012434
AT1G09200-264262_at	4496.878328	8872.88589	6286.896225	5932.400264	5420.426601	5019.912691	4152.050801	2359.363318	2376.577308	3250.677691
AT1G09210-264260_at	845.1604822	844.1434163	1255.142929	1273.420797	1293.6976	1405.434033	1214.497185	1106.752385	1310.432336	1632.101992
AT1G09430-264504_at	450.0350825	941.6716459	717.405902	453.7827016	508.8254885	494.9047471	442.7512972	394.9321469	397.8155899	466.4746831
AT1G09450-264550_at	158.6872928	132.3189479	191.9429494	167.8496299	200.4553204	206.6156384	136.6534691	127.2262591	101.2909586	124.9926436
AT1G09460-264551_at	386.5606295	137.5462594	281.1082229	325.6916361	300.3331159	267.0036716	223.8202852	206.9534197	190.977868	232.6975599
AT1G09560-264506_at	591.9344874	1261.858164	764.1365301	492.7052402	481.0922254	469.5860875	462.0697884	481.0922254	560.8553147	500.0026102
AT1G09660-264664_at	191.2280839	104.3303757	239.8029004	226.5194282	212.4021082	242.6659773	282.9618578	257.1998222	250.2266269	283.6890178
AT1G09740-264708_at	598.2394334	453.9903409	397.1663713	278.5617342	319.0351056	280.2106863	242.8090934	240.1106129	232.4728686	186.9386554
AT1G09795-264673_at	81.98091861	57.40552914	84.82259361	86.16116887	116.3766255	129.613854	116.3866765	105.0146216	113.0454549	131.799502
AT1G09840-264686_at	1171.71135	524.5827016	942.2160349	1068.435083	1024.616035	922.7901137	784.21397	826.5504213	826.4874509	936.9816079
AT1G09970-264663_at	141.2900169	324.1160501	838.8545	528.0289679	425.9712764	360.5540945	378.1985346	318.2933725	352.014615	214.3666615
AT1G10030-264523_at	661.4497857	369.5736601	405.263654	458.7476698	554.786501	613.2817823	605.5283975	566.640771	648.8837225	670.8584119
AT1G10050-264522_at	398.557447	644.1635799	343.1523718	281.1869646	332.5924718	400.9775693	351.0725731	389.4217773	355.7845106	330.6498797
AT1G10120-264517_at	121.0212311	75.6703759	197.4112385	156.1642216	124.8906674	126.8621174	95.42020258	119.4902585	114.9001433	82.71696702
AT1G10140-264467_at	404.319596	157.0500504	245.5959447	266.2840173	233.8854022	189.6880167	210.2721175	205.6186856	129.8293358	112.0706516
AT1G10340-264434_at	1141.768501	658.2794012	227.103244	298.9486553	425.0005013	401.3955197	424.0303206	445.863654	441.6120785	415.1501209
AT1G10410-264458_at	191.7687772	292.1476799	167.0889308	146.3336604	153.5001365	140.7989209	103.0516163	118.610939	116.6486243	132.7013557
AT1G10470-263236_at	1518.800626	3353.780428	1813.272652	1440.070311	1979.507018	2480.437182	2452.05866	2277.805044	2738.013339	2781.291854
AT1G10480-263208_at	460.8146375	2310.94516	472.0010692	254.8239418	333.2112803	354.173179	356.9435617	434.4345362	398.0828542	380.5588922
AT1G10490-263255_at	328.9245537	350.1741804	537.0939163	552.2614076	547.6105064	596.7674578	569.6446064	557.0554803	563.9829615	556.6376786
AT1G10522-263209_at	239.2700468	188.9459316	247.4334409	298.2066209	336.3284124	343.8616789	352.8466172	300.6113652	346.1918294	358.7506685
AT1G10650-261832_at	175.5527422	151.0828385	86.78888207	115.8913733	146.9023651	182.7885626	177.2023724	182.5312588	223.9308833	254.9708887
AT1G10670-261833_at	1115.022066	1264.713706	977.1994927	648.7124659	670.0205154	726.6584001	763.7728222	705.6600486	752.2056308	905.4100814
AT1G10700-262762_at	287.5776233	683.5684159	233.2796578	238.2512719	280.6531983	292.0465006	277.9990682	257.7177273	288.4051792	331.8946537
AT1G10740-262786_at	82.32131059	201.4924758	80.21857439	84.17198154	111.3171376	96.46600388	97.09031947	89.1659315	81.82386236	85.46960042
AT1G10780-262758_at	91.97350138	90.51328257	94.50418278	103.2397708	233.3630749	290.8812741	234.347178	161.2856088	152.0975296	137.8732644
AT1G10900-260466_at	130.9265482	242.3335079	124.1793261	112.7345145	134.402576	136.6018233	107.7377711	114.9261834	106.49756	114.3981264
AT1G10960-260481_at	481.6551345	487.4587493	1283.51887	1152.785958	992.5791258	1019.268416	1024.299081	945.2828346	1056.96668	1040.436869
AT1G11090-260474_at	282.1540147	143.3218475	297.080573	277.1069817	274.6131316	265.4088747	227.8498978	272.502415	241.729797	268.4639505
AT1G11130-262451_at	282.0671995	119.816517	234.3259745	358.1253338	298.2559384	358.4017501	332.4794167	315.399526	340.3793841	365.3562424
AT1G11130-262479_at	131.033673	71.33114508	170.7875921	233.6561442	245.1632157	232.0921928	237.2490578	245.3499802	212.6715823	339.5244552
AT1G11200-262457_at	473.5190645	969.0704715	344.2207998	361.2064753	334.2552472	365.9687986	426.3833579	405.842462	385.5924607	391.0198773
AT1G11260-262456_at	768.0288517	1497.575938	585.9466694	399.0474543	542.4347472	858.8850184	773.0516069	751.0320045	710.4644534	803.6350825
AT1G11310-262455_at	634.9005945	916.2558092	202.2427875	225.843088	324.8425216	328.8823039	304.6684835	289.8168549	221.8104132	182.1849617
AT1G11545-261825_at	790.5071305	436.288022	504.3757324	492.6717578	706.6363715	793.730498	747.7536196	733.0577844	747.0162479	615.2444217
AT1G11670-262813_at	248.6961383	197.7022412	215.3385927	145.3772533	132.6022632	149.6291662	144.2805056	211.3734522	221.6341669	187.2282546
AT1G12030-257421_at	164.4342017	375.1425746	219.7513116	139.8280254	143.5148777	134.7314407	147.8162779	130.679278	141.5068779	128.2345718
AT1G12110-264348_at	563.4771741	481.9757613	321.5017678	309.5500063	512.5876769	527.6541749	362.7221181	301.8024031	219.1821861	284.5053472
AT1G12160-260991_at	348.7286257	263.9589384	193.2191845	199.9141124	296.5678065	284.2687129	287.5467474	275.1213521	292.7046548	388.0588921
AT1G12200-261023_at	303.1947517	348.4174206	633.6855331	689.3435152	504.4134673	255.9628541	192.2157452	196.2245017	176.3702001	203.3168681
AT1G12220-245566_at	25.4792515	49.43880422	25.15001034	27.57874901	28.44279273	25.4599439	25.4838723	25.16876162	25.01285381	26.91830897
AT1G12240-260969_at	38.46655776	33.24204184	102.2509082	41.32021231	27.72004545	31.6576033	34.69873808	35.39983103	37.76078052	42.76063414
AT1G12360-259512_at	358.7203291	657.5306781	362.6731784	366.3075939	384.4263772	376.404985	312.8277098	292.5639044	345.709851	423.0585257
AT1G12780-261211_at	488.411273	306.2090022	266.964616	145.9031679	253.8568685	286.5905756	191.6247892	225.7302969	213.3013758	247.1055419
AT1G12900-261197_at	156.2032433	137.6134249	219.7140203	226.6258134	235.4931676	255.1459685	244.4533863	214.638993	249.1333642	251.078236
AT1G12970-261213_at	79.94700293	107.5438146	67.4368283	49.8636261	63.4063698	61.70059953	63.85252032	63.75563082	54.66461398	71.71899957
AT1G13110-262793_at	36.11443969	99.49958153	39.06624253	36.53311539	36.11443969	33.48908488	36.11443969	36.72350475	37.76407443	32.10784381
AT1G13210-262772_at	152.3884377	220.6127494	111.0419025	131.739686	94.33577532	107.2062405	125.7365547	130.8886832	107.7704047	112.699717
AT1G13270-259363_at	225.1330176	145.0577199	224.5476308	252.3379443	232.2007865	266.3852286	303.695278	248.0080991	293.1625661	286.1246562
AT1G13300-259365_at	326.4028292	334.937698	60.21909961	54.98277579	87.50043366	83.41383961	80.49847363	63.55816069	66.29640796	84.711621
AT1G13340-259410_at	330.9781538	202.7804753	129.5150507	125.0976274	128.0835339	119.2673923	124.3946613	156.2499444	150.2014015	148.4515288
AT1G13370-259387_at	252.2967868	608.7967388	267.6645794	299.0360289	338.0567972	266.2829094	170.6868587	115.1001794	89.91799863	91.140298
AT1G13370;AT1G75600-262979_s_at	99.40989863	416.1693897	103.3604194	60.96921573	71.44577518	51.01143125	27.30313875	23.66929489	22.89955434	23.83733262
AT1G13380-259357_at	650.3760276	277.8302462	798.891592	967.9347542	753.3133624	726.4885675	675.8293991	846.2227941	756.4135299	777.1521747
AT1G13930-262609_at	432.3159312	241.322199	271.9705273	263.2767279	397.0291519	301.0497945	289.6210422	230.6231985	215.4298098	221.461548
AT1G13990-262607_at	192.2507644	311.5116697	125.3363497	151.077209	160.3113237	138.441397	140.5374756	113.8593416	118.1804347	115.5466616
AT1G14130-262653_at	146.818833	71.38498162	69.87320187	69.8280518	66.26474546	68.98047141	71.11816184	57.15113539	69.17779607	73.56321096
AT1G14260-261481_at	229.7689883	343.0791198	108.2375676	171.596309	147.122914	175.5597804	192.6218709	180.8209672	210.5536345	222.7803154
AT1G14290-261492_at	606.0720303	329.782802	354.9171736	266.1339693	303.1976637	358.0684168	351.7096073	298.4625106	281.4589811	311.9845717
AT1G14330-261525_at	1003.121668	930.2585206	585.3957962	612.386511	523.7056495	444.3642355	378.241029	550.1143713	485.7082771	496.7479247
AT1G14360-261485_at	418.0576793	757.1397895	560.9255587	490.3937009	443.0497841	475.190929	362.961613	425.1520549	581.8354567	704.9121915
AT1G14380;AT1G14370-261526_at	72.16400325	194.5509001	57.88646523	56.70550945	52.19766914	59.28881602	57.49133106	57.29756253	64.94905056	57.70568131
AT1G14460-261471_at	112.1830504	88.50603651	160.059085	143.9970919	171.2987403	195.4654139	166.7741318	160.6035101	172.7337785	156.2173486
AT1G14480-261476_at	176.3003068	118.532332	79.66396453	111.5878681	119.8325064	122.5092187	129.6582134	162.74646	147.4652729	146.7755426
AT1G14540-261474_at	84.22163812	281.9373558	44.94311919	44.7273775	37.1685711	42.5437803	55.34109258	48.51220827	58.2033402	44.20327405
AT1G14730-262831_at	45.4812117	172.2495794	46.64291634	43.03538819	43.41533304	43.26037908	43.53526869	42.44707816	47.64249152	43.41846467
AT1G14770-262839_at	484.6160349	355.7776555	321.7957074	240.7833082	236.0183286	210.772173	198.122329	214.0395418	232.6704763	219.4772437
AT1G14790;AT1G14780-262887_at	187.1089631	350.5305162	72.67654301	86.16116887	83.46561182	112.738312	102.3799235	107.5422826	122.4507956	107.3750655
AT1G14870-262832_s_at	404.0268273	1249.360892	49.02408467	51.91924573	72.01874192	44.26745536	42.68932548	49.12471561	62.56354919	90.20815401
AT1G14890-262844_at	1436.908803	1414.43532	2456.061813	1141.289615	1130.251844	800.0255587	836.0355157	812.2030311	876.99853	933.9309843
AT1G14900-262840_at	1082.889287	1741.865165	1803.310136	1529.361312	1303.125636	1021.269306	799.5232562	683.8280988	627.0368188	720.7198905
AT1G15100-262590_at	1611.539949	609.1643317	1429.17497	1361.336979	1367.054801	1390.970396	1326.122978	1370.97243	1307.963654	1484.368881
AT1G15170-262605_at	944.7535201	1605.468416	700.0148065	548.3849646	850.5826025	787.481534	695.7688853	751.4319352	879.493309	929.8321719
AT1G15290-262577_at	169.8862774	121.722089	120.7738219	163.8643113	219.6608625	214.6948237	222.4203765	188.847263	185.0891678	172.5869673
AT1G15340-262600_at	155.6446186	162.8276633	271.4166709	241.481121	306.2346174	308.5064319	320.3684365	231.0323417	212.086987	220.6651268
AT1G15440-262584_at	1380.482853	1803.981105	2711.717153	2507.980177	2396.71491	2510.575479	2599.979426	2543.856303	2520.568416	2367.577597
AT1G15480-262586_at	264.5695486	201.2579043	288.0502828	358.906512	420.0180503	410.2843448	415.4350825	413.7636974	376.6061141	402.3121517
AT1G15510-261762_at	83.91981164	70.17605251	121.8091905	128.5356954	116.3534772	134.8436308	119.9909007	90.62305029	114.8927209	117.303318
AT1G15660-261761_at	1199.295327	1287.649155	1466.530321	1003.809688	1150.884824	1046.048316	787.4208182	550.5710723	559.3168299	666.0178954
AT1G15670-259502_at	238.0936232	2441.705417	271.8355479	126.7004507	122.2976594	109.4370735	79.66888631	86.86559038	79.50524432	60.36896918
AT1G15750-259501_at	660.8779397	365.4781586	791.3334524	885.592251	922.8731778	799.3878682	712.4334857	842.670936	671.2227387	748.9422839
